0.375025, 4, 4, 16, -1.047198, 0.785398, 0.000001, 1.570796, 0.000000, -0.785399
0.362955, 4, 8, 32, -1.047199, -0.785398, -0.000001, 1.570798, 0.000002, -2.356194
0.350885, 4, 6, 24, 1.047197, -2.356195, -3.141592, -1.570796, 3.141592, -0.785398
0.338815, 4, 7, 28, -1.047197, 2.356195, -0.000000, 1.570797, -0.000001, 0.785399
0.326745, 4, 7, 28, -1.047197, -0.785398, -0.000002, -1.570798, 0.000003, 0.785397
0.314675, 4, 7, 28, -1.047199, 0.785399, -0.000002, 1.570797, 0.000001, -0.785398
0.302606, 4, 7, 28, -1.047198, 0.785398, -0.000003, -1.570796, 0.000003, -0.785399
0.290536, 4, 6, 24, -1.047197, 0.785398, 0.000001, -1.570796, -0.000001, 2.356195
0.278466, 4, 8, 32, -1.047195, -0.785398, -0.000006, 1.570796, 0.000006, 0.785398
0.266396, 4, 10, 40, 1.047197, -0.785399, 0.000007, -1.570800, -0.000003, 0.785398
0.254326, 4, 11, 44, -1.047197, 2.356196, -0.000004, 1.570795, 0.000004, 0.785397
0.242257, 4, 11, 44, -1.047199, -0.785398, -0.000003, -1.570793, -0.000001, 0.785398
0.230187, 4, 11, 44, 1.047198, 0.785397, 0.000003, -4.712390, -0.000002, 2.356194
0.218117, 4, 12, 48, -1.047199, -2.356192, 0.000001, -1.570799, 0.000001, -0.785395
0.206047, 4, 15, 60, -1.047197, -0.785399, -0.000000, 1.570799, -0.000002, 0.785398
0.193977, 4, 16, 64, -1.047197, 0.785398, -0.000004, -1.570794, 0.000004, -0.785398
0.181908, 4, 21, 84, -1.047196, -0.785399, 0.000000, -1.570794, -0.000000, 0.785398
0.169838, 4, 21, 84, -1.047197, 0.785398, -0.000000, -1.570796, -0.000001, -0.785399
0.157768, 4, 23, 92, -1.047198, -2.356194, 0.000000, 1.570796, -0.000001, 2.356195
0.145698, 4, 28, 112, 1.047198, 0.785395, 0.000005, -1.570796, -0.000006, -0.785398
0.133628, 4, 30, 120, 1.047197, -0.785398, -0.000000, -1.570797, -0.000000, 0.785398
0.121558, 4, 33, 132, -1.047203, -3.926989, -0.000006, 1.570805, -0.000005, 0.785396
0.109489, 4, 45, 180, 1.047195, 0.785392, -0.000014, -1.570792, 0.000007, -0.785401
0.097419, 4, 58, 232, 1.047198, -0.785398, 0.000001, 1.570797, -0.000001, 0.785399
0.085349, 4, 58, 232, 1.047188, 0.785389, -0.000004, 1.570807, -0.000002, 2.356205
0.073279, 4, 100, 400, 1.047195, -2.356186, 0.000000, 1.570798, 0.000001, -0.785409
0.061209, 4, 135, 540, 1.047219, -0.785413, 0.000064, -1.570829, -0.000055, 0.785409
0.049140, 4, 193, 772, 1.047200, 0.785404, -0.000015, -1.570800, 0.000023, -0.785393
0.037070, 4, 301, 1204, 1.047179, 0.785398, -0.000029, -1.570788, -0.000005, -0.785387
0.025000, 4, 643, 2572, 1.047222, 0.785354, 0.000150, 1.570721, -0.000037, -0.785277
